Time (UTC);Air temperature;Precipitation amount;Wind speed;Cloud amount;Relative humidity;Dew-point temperature;Air temperature (Min);Air temperature (Max);Air temperature (Mean);Air temperature (Median);Precipitation amount (Min);Precipitation amount (Max);Precipitation amount (Mean);Precipitation amount (Median);Wind speed (Min);Wind speed (Max);Wind speed (Mean);Wind speed (Median);Cloud amount (Min);Cloud amount (Max);Cloud amount (Mean);Cloud amount (Median);Relative humidity (Min);Relative humidity (Max);Relative humidity (Mean);Relative humidity (Median);Dew-point temperature (Min);Dew-point temperature (Max);Dew-point temperature (Mean);Dew-point temperature (Median);Pressure (msl);Humidity;Visibility
2025-06-10 11:00:00;-3.71;0.0;1.14;;;;10.37;5.94;5.8;-0.78;0.0;0.62;0.55;0.0;0.91;4.72;4.56;1.8;;;;;;;;;;;;;999.37;71.83;6.49
2025-06-10 10:00:00;3.87;0.0;3.36;;;;-8.9;9.82;13.86;6.3;0.12;0.0;0.0;0.0;0.41;8.21;2.79;4.45;;;;;;;;;;;;;1016.41;85.84;7.54
2025-06-10 09:00:00;13.74;0.35;6.02;;;;13.18;-7.52;8.15;4.7;0.08;0.67;0.0;0.0;2.45;3.72;2.31;7.21;;;;;;;;;;;;;1014.47;68.35;1.0
2025-06-10 08:00:00;-1.92;0.0;0.81;;;;2.06;10.34;13.52;24.0;0.05;0.66;0.55;0.09;0.61;7.08;1.6;4.15;;;;;;;;;;;;;1008.19;56.8;6.41
2025-06-10 07:00:00;10.52;0.05;0.0;;;;19.74;10.07;9.38;11.28;0.0;0.09;0.65;0.62;0.93;6.04;1.37;2.62;;;;;;;;;;;;;1025.23;84.43;5.42
2025-06-10 06:00:00;11.44;0.81;0.53;;;;-0.24;3.81;12.76;17.94;0.0;0.94;0.0;0.45;0.67;5.83;7.04;5.74;;;;;;;;;;;;;1015.21;56.98;6.19
2025-06-10 05:00:00;-5.11;0.0;3.45;;;;8.4;9.52;4.7;5.86;0.0;0.0;0.0;0.66;0.85;3.54;0.0;2.29;;;;;;;;;;;;;1017.52;86.03;1.0
2025-06-10 04:00:00;5.72;0.15;1.26;;;;3.22;0.47;9.31;1.52;0.0;0.87;0.52;0.28;1.51;6.14;1.63;1.71;;;;;;;;;;;;;1006.03;77.05;5.81
2025-06-10 03:00:00;6.51;0.61;2.28;;;;-9.24;21.42;-3.71;10.21;0.0;0.27;0.0;0.0;0.58;5.3;1.45;2.09;;;;;;;;;;;;;1001.6;49.22;7.0
2025-06-10 02:00:00;0.95;0.0;3.48;;;;11.84;14.69;22.07;9.61;0.08;0.0;0.0;0.83;0.54;2.49;2.53;1.84;;;;;;;;;;;;;1023.92;75.55;8.86
2025-06-10 01:00:00;-3.45;0.0;6.15;;;;2.54;5.99;-11.13;5.65;0.0;1.39;0.0;0.89;0.49;5.69;4.84;2.48;;;;;;;;;;;;;1008.61;48.0;5.94
2025-06-10 00:00:00;6.93;0.25;3.55;;;;2.66;21.14;4.87;2.37;0.0;0.38;0.0;0.7;0.75;5.04;3.92;4.51;;;;;;;;;;;;;1009.83;46.24;6.46
2025-06-09 23:00:00;-10.2;0.2;1.65;;;;7.94;5.24;-9.38;-7.5;0.2;0.9;0.2;0.2;0.0;4.47;4.12;0.56;;;;;;;;;;;;;1001.85;66.9;9.39
2025-06-09 22:00:00;-6.75;0.12;1.38;;;;-4.38;12.14;0.9;4.46;0.0;0.0;0.0;0.17;1.15;4.81;4.23;6.02;;;;;;;;;;;;;1002.07;73.91;7.08
2025-06-09 21:00:00;-3.4;0.14;3.65;;;;20.94;4.91;-10.98;3.3;0.0;0.14;0.58;0.0;1.15;5.31;6.44;4.2;;;;;;;;;;;;;1020.94;54.64;9.01
2025-06-09 20:00:00;1.81;0.0;3.05;;;;-20.18;0.3;0.35;4.04;0.04;0.0;0.0;0.0;0.0;6.99;3.03;4.77;;;;;;;;;;;;;1021.35;90.9;12.26
2025-06-09 19:00:00;18.24;0.96;4.28;;;;-12.26;1.65;9.16;17.86;0.05;0.0;0.06;0.65;1.6;2.12;3.6;1.86;;;;;;;;;;;;;1018.81;86.39;3.81
2025-06-09 18:00:00;-0.63;0.99;6.08;;;;6.48;12.74;-3.69;3.12;0.0;0.06;0.0;0.0;1.37;4.5;0.67;4.18;;;;;;;;;;;;;1004.09;54.32;7.92
2025-06-09 17:00:00;5.46;0.52;5.07;;;;2.37;8.98;-4.54;5.95;0.16;0.65;1.55;0.0;1.19;3.51;0.0;3.07;;;;;;;;;;;;;1006.2;54.77;12.26
2025-06-09 16:00:00;11.25;0.27;2.69;;;;-10.03;20.21;-3.77;7.18;0.02;0.84;0.93;0.11;1.91;3.36;2.74;3.42;;;;;;;;;;;;;1026.55;69.8;7.61
2025-06-09 15:00:00;15.5;0.0;1.77;;;;-8.36;15.84;0.91;6.73;0.0;0.2;0.0;0.42;1.9;3.37;4.38;4.15;;;;;;;;;;;;;1008.26;76.79;11.06
2025-06-09 14:00:00;-0.29;0.0;1.81;;;;-2.17;28.66;5.39;-2.65;0.0;0.94;0.3;0.67;2.48;2.72;3.93;0.0;;;;;;;;;;;;;1024.22;78.73;5.03
2025-06-09 13:00:00;15.97;0.54;2.83;;;;2.27;22.89;14.63;-7.4;0.02;2.18;1.24;0.0;0.0;4.93;1.09;7.12;;;;;;;;;;;;;1014.47;84.85;11.26
2025-06-09 12:00:00;7.82;0.42;10.43;;;;-12.87;2.9;2.99;4.82;0.0;0.0;0.0;0.26;0.0;8.65;4.41;3.17;;;;;;;;;;;;;1012.09;95.92;5.77
2025-06-09 11:00:00;4.5;0.62;0.69;;;;-8.09;6.29;16.1;4.1;0.06;0.14;0.26;0.2;2.05;2.59;4.86;1.25;;;;;;;;;;;;;1012.09;75.24;1.0
2025-06-09 10:00:00;11.81;0.45;5.77;;;;8.68;20.77;7.4;7.96;0.02;1.15;0.51;0.93;0.05;7.64;1.38;3.63;;;;;;;;;;;;;1025.55;74.18;3.23
2025-06-09 09:00:00;9.38;0.34;4.6;;;;-0.58;24.02;12.94;7.9;0.0;0.0;0.0;0.41;1.97;5.4;1.82;0.52;;;;;;;;;;;;;1014.51;52.34;8.13
2025-06-09 08:00:00;3.86;0.0;0.0;;;;6.74;-1.53;-2.55;-3.11;0.0;0.0;0.19;0.8;0.47;4.13;2.65;4.08;;;;;;;;;;;;;1015.08;56.22;7.25
2025-06-09 07:00:00;9.06;0.65;3.39;;;;-1.6;4.52;1.63;16.27;0.0;1.1;0.0;0.89;0.39;9.65;5.98;2.74;;;;;;;;;;;;;1014.23;73.62;6.78
2025-06-09 06:00:00;20.29;0.0;4.67;;;;2.31;7.24;-8.93;2.4;0.0;0.0;0.41;0.19;1.6;5.53;4.99;3.43;;;;;;;;;;;;;999.93;70.31;9.15
2025-06-09 05:00:00;3.45;0.0;2.58;;;;12.58;5.79;7.94;1.27;0.0;0.0;0.37;0.45;0.0;5.69;4.11;3.46;;;;;;;;;;;;;1028.74;70.0;5.64
2025-06-09 04:00:00;15.58;0.0;4.73;;;;-15.87;15.15;9.1;-14.39;0.0;0.0;0.33;0.38;0.31;5.37;2.03;2.44;;;;;;;;;;;;;1003.78;73.32;9.07
2025-06-09 03:00:00;7.2;0.33;0.37;;;;7.19;15.56;-0.23;11.58;0.0;0.0;1.04;0.0;0.46;7.16;2.69;3.08;;;;;;;;;;;;;1018.48;69.6;6.68
2025-06-09 02:00:00;8.4;0.49;3.05;;;;-2.2;11.43;7.25;18.32;0.0;0.09;0.74;0.44;0.2;0.0;0.5;1.94;;;;;;;;;;;;;1012.35;45.07;5.29
2025-06-09 01:00:00;7.07;0.0;0.39;;;;12.79;25.23;12.2;1.28;0.0;1.48;0.0;0.87;2.57;4.37;5.48;5.11;;;;;;;;;;;;;1023.77;76.77;2.93
2025-06-09 00:00:00;-4.61;0.44;2.29;;;;1.55;4.64;4.33;10.58;0.08;0.0;1.76;0.0;2.68;6.77;3.56;1.18;;;;;;;;;;;;;1015.76;62.38;8.63
2025-06-08 23:00:00;24.19;0.0;1.09;;;;-1.88;17.54;9.6;1.74;0.19;0.75;0.0;0.88;2.19;5.48;0.0;2.18;;;;;;;;;;;;;1019.86;74.27;10.4
2025-06-08 22:00:00;-6.41;0.0;5.91;;;;-15.95;5.28;6.26;10.59;0.03;1.15;0.0;0.5;0.0;4.08;8.44;4.17;;;;;;;;;;;;;1024.05;78.77;6.07
2025-06-08 21:00:00;17.43;0.0;1.9;;;;-3.28;2.07;2.35;17.27;0.06;0.0;0.0;0.0;1.33;1.31;4.63;0.36;;;;;;;;;;;;;1023.9;91.56;10.16
2025-06-08 20:00:00;10.4;0.55;4.56;;;;-8.72;0.94;1.42;3.57;0.0;0.64;0.25;0.0;1.67;5.46;3.54;5.34;;;;;;;;;;;;;1014.7;90.59;4.62
2025-06-08 19:00:00;13.09;0.0;3.24;;;;-8.56;11.2;5.82;9.18;0.0;1.5;0.46;0.9;0.38;1.66;1.98;5.01;;;;;;;;;;;;;1020.07;60.39;4.96
2025-06-08 18:00:00;0.11;0.0;7.08;;;;0.19;-4.25;1.43;-1.79;0.0;0.0;0.3;0.11;1.63;5.9;5.78;5.14;;;;;;;;;;;;;1018.75;82.04;8.34
2025-06-08 17:00:00;20.12;0.69;2.04;;;;3.8;17.27;1.81;6.3;0.17;0.29;0.0;0.55;0.72;6.11;0.85;3.0;;;;;;;;;;;;;1019.47;58.4;14.88
2025-06-08 16:00:00;-4.72;0.0;2.5;;;;11.67;3.2;11.06;18.8;0.0;1.07;1.16;0.0;0.53;4.12;0.49;3.64;;;;;;;;;;;;;1022.62;67.66;11.17
2025-06-08 15:00:00;-2.6;0.27;2.55;;;;5.33;12.88;11.84;1.15;0.0;1.07;0.18;0.33;0.0;6.01;0.68;3.67;;;;;;;;;;;;;1016.47;98.51;17.15
2025-06-08 14:00:00;7.34;0.41;1.37;;;;1.7;4.84;5.37;10.13;0.03;0.0;0.0;0.44;0.0;3.47;4.85;0.35;;;;;;;;;;;;;1010.29;86.08;7.47
2025-06-08 13:00:00;2.45;0.0;1.42;;;;0.02;6.27;-1.55;1.02;0.0;0.36;0.43;0.44;0.65;2.36;2.86;5.91;;;;;;;;;;;;;1027.4;76.97;5.36
2025-06-08 12:00:00;5.59;0.0;3.63;;;;-5.89;4.06;-7.06;10.8;0.0;0.87;0.0;0.02;0.83;6.47;2.89;5.26;;;;;;;;;;;;;1018.44;82.2;9.95
2025-06-08 11:00:00;-5.39;0.34;1.45;;;;6.67;14.76;0.83;9.13;0.12;1.15;0.21;0.17;0.19;4.61;1.32;7.27;;;;;;;;;;;;;1019.3;76.51;9.94
2025-06-08 10:00:00;-12.69;0.83;4.49;;;;5.82;10.41;9.59;5.66;0.0;0.5;0.24;0.09;0.24;2.96;4.83;5.42;;;;;;;;;;;;;1016.93;69.33;2.56
2025-06-08 09:00:00;8.65;0.07;3.13;;;;-8.04;8.66;0.64;-6.11;0.0;1.47;0.0;0.5;1.98;7.24;0.83;2.03;;;;;;;;;;;;;1021.35;69.46;6.37
2025-06-08 08:00:00;13.14;1.36;6.29;;;;-4.02;12.72;11.65;18.88;0.0;0.88;0.0;0.54;1.45;6.87;1.36;1.55;;;;;;;;;;;;;1010.37;91.53;6.8
2025-06-08 07:00:00;0.28;0.76;1.49;;;;4.7;6.52;-4.55;22.76;0.19;0.19;0.69;0.15;0.2;4.09;4.57;2.62;;;;;;;;;;;;;1021.88;58.25;10.66
2025-06-08 06:00:00;-1.17;0.0;0.62;;;;-2.95;10.61;-3.6;-0.5;0.0;2.16;1.07;0.35;0.0;3.68;2.26;0.57;;;;;;;;;;;;;1012.36;33.12;9.24
2025-06-08 05:00:00;-12.65;0.95;4.73;;;;-0.5;14.64;0.91;2.3;0.0;0.0;0.0;0.71;1.14;4.54;1.39;2.4;;;;;;;;;;;;;1016.11;77.96;8.77
2025-06-08 04:00:00;-5.48;0.02;5.91;;;;3.26;0.3;10.58;0.74;0.08;0.6;0.83;0.0;2.56;5.57;1.97;4.63;;;;;;;;;;;;;1024.84;71.94;2.75
2025-06-08 03:00:00;-5.65;0.48;2.67;;;;-8.79;16.34;14.25;-5.26;0.12;0.0;0.24;0.0;0.23;9.85;2.37;3.31;;;;;;;;;;;;;1020.16;64.39;3.48
2025-06-08 02:00:00;13.51;0.32;1.76;;;;8.11;15.02;15.57;7.31;0.0;0.31;0.25;0.13;0.18;5.51;7.89;4.52;;;;;;;;;;;;;1024.09;46.06;2.17
2025-06-08 01:00:00;-3.65;0.35;3.43;;;;-10.89;7.69;4.93;0.55;0.03;0.83;0.56;0.43;0.0;2.45;3.76;1.54;;;;;;;;;;;;;1020.6;81.52;5.05
2025-06-08 00:00:00;6.76;0.0;5.02;;;;1.51;0.43;3.76;-6.21;0.12;1.42;0.22;0.62;2.71;6.35;0.0;1.46;;;;;;;;;;;;;1014.39;94.23;5.48
2025-06-07 23:00:00;9.92;0.5;4.31;;;;10.94;6.48;18.25;-4.64;0.0;0.77;0.43;0.03;0.0;8.29;3.41;1.92;;;;;;;;;;;;;1014.74;40.11;10.09
2025-06-07 22:00:00;8.51;0.1;3.75;;;;5.22;10.68;-16.18;14.65;0.0;0.6;0.83;0.64;3.48;2.71;2.47;1.7;;;;;;;;;;;;;1023.68;94.38;10.57
2025-06-07 21:00:00;11.05;0.0;3.75;;;;10.19;8.99;3.49;10.77;0.0;0.0;0.0;0.41;1.72;2.81;3.43;3.48;;;;;;;;;;;;;1017.09;60.15;9.42
2025-06-07 20:00:00;6.34;0.98;4.22;;;;7.78;3.96;-0.67;2.39;0.0;1.78;0.51;0.49;1.26;3.34;3.32;2.04;;;;;;;;;;;;;1018.03;54.18;9.15
2025-06-07 19:00:00;23.16;0.0;6.62;;;;3.22;0.13;23.49;4.04;0.01;1.71;0.48;0.97;1.84;8.8;4.42;1.46;;;;;;;;;;;;;1008.51;61.73;7.72
2025-06-07 18:00:00;5.64;0.61;2.74;;;;-3.33;12.1;-8.06;-11.38;0.0;1.13;0.0;0.0;0.84;3.9;0.59;1.51;;;;;;;;;;;;;1017.41;73.71;6.1
2025-06-07 17:00:00;-0.84;0.0;1.83;;;;3.36;3.7;3.99;-7.23;0.0;0.0;0.13;0.0;0.0;3.25;3.97;1.32;;;;;;;;;;;;;1018.42;92.63;6.14
2025-06-07 16:00:00;7.64;0.0;2.27;;;;8.32;3.66;9.03;11.81;0.0;0.0;0.14;0.44;0.0;2.32;2.44;1.07;;;;;;;;;;;;;1029.95;72.44;6.35
2025-06-07 15:00:00;19.49;0.01;1.64;;;;15.63;23.01;4.83;1.91;0.0;1.49;0.34;0.51;0.85;4.23;0.0;3.98;;;;;;;;;;;;;1017.66;67.59;11.11
2025-06-07 14:00:00;11.61;0.43;0.31;;;;-5.03;14.45;9.55;6.49;0.02;0.86;1.02;0.53;1.11;3.65;3.46;5.19;;;;;;;;;;;;;1012.42;30.0;2.83
2025-06-07 13:00:00;18.44;0.47;4.95;;;;-6.15;7.34;9.34;16.73;0.0;1.92;0.84;1.01;1.51;4.23;2.1;4.85;;;;;;;;;;;;;1009.51;84.59;4.44
2025-06-07 12:00:00;14.52;0.32;2.25;;;;-4.26;5.63;9.03;11.29;0.0;0.38;0.01;1.12;0.88;3.23;2.84;4.58;;;;;;;;;;;;;1014.81;90.45;8.26
2025-06-07 11:00:00;4.54;0.23;0.83;;;;5.98;22.98;13.96;-8.18;0.11;0.0;0.0;0.0;2.86;5.71;2.83;0.72;;;;;;;;;;;;;1025.19;71.32;5.87
2025-06-07 10:00:00;12.09;0.22;1.97;;;;3.75;15.45;1.78;12.82;0.0;0.0;0.25;0.0;0.77;6.7;4.12;1.53;;;;;;;;;;;;;1023.27;49.89;12.48
2025-06-07 09:00:00;5.39;0.59;1.19;;;;4.19;11.94;11.18;-8.47;0.0;0.0;0.0;0.45;1.54;4.29;5.75;2.06;;;;;;;;;;;;;997.59;64.85;10.14
2025-06-07 08:00:00;1.09;0.39;5.7;;;;20.46;5.72;15.09;1.19;0.0;0.6;1.2;0.01;0.22;5.28;1.3;2.03;;;;;;;;;;;;;1005.13;87.73;2.69
2025-06-07 07:00:00;4.14;0.0;3.67;;;;6.57;7.6;3.18;-5.07;0.0;1.09;0.48;0.6;2.04;5.68;3.41;4.83;;;;;;;;;;;;;1023.24;68.62;4.59
2025-06-07 06:00:00;1.72;0.58;3.89;;;;2.12;9.54;1.7;0.51;0.08;1.11;0.99;0.5;0.67;5.58;3.99;3.44;;;;;;;;;;;;;1021.92;75.23;13.67
2025-06-07 05:00:00;16.7;0.84;4.16;;;;0.57;15.39;-5.18;-5.59;0.01;0.0;0.09;0.0;0.97;4.13;0.07;3.61;;;;;;;;;;;;;1019.06;87.11;2.6
2025-06-07 04:00:00;13.2;0.0;1.96;;;;4.24;23.86;21.49;8.67;0.09;0.48;0.56;0.08;0.62;5.04;4.6;4.62;;;;;;;;;;;;;1031.39;99.44;7.37
2025-06-07 03:00:00;-2.29;0.89;0.0;;;;-14.87;8.76;4.5;-2.78;0.0;0.0;0.66;0.7;1.28;5.75;1.1;2.7;;;;;;;;;;;;;1011.25;92.72;12.93
2025-06-07 02:00:00;1.16;0.25;2.94;;;;17.81;7.06;9.67;10.09;0.01;0.0;0.36;0.89;1.59;1.42;4.44;1.05;;;;;;;;;;;;;1039.13;56.33;4.62
2025-06-07 01:00:00;8.4;0.18;4.1;;;;5.68;-7.02;12.93;14.41;0.08;1.27;0.12;0.2;1.73;2.03;1.53;2.31;;;;;;;;;;;;;1012.79;96.43;7.91
2025-06-07 00:00:00;-9.6;0.26;0.04;;;;7.52;8.9;-12.9;-4.22;0.0;0.98;0.47;0.63;0.0;4.34;4.89;3.57;;;;;;;;;;;;;1010.58;67.43;8.99
2025-06-06 23:00:00;10.45;1.47;5.3;;;;7.5;12.16;9.41;-3.68;0.0;1.02;0.64;0.0;1.82;4.94;1.34;2.63;;;;;;;;;;;;;1016.49;63.59;6.96
2025-06-06 22:00:00;14.52;0.12;4.71;;;;4.38;-1.91;-1.2;0.91;0.17;1.12;0.77;0.0;2.44;5.16;3.95;3.25;;;;;;;;;;;;;1020.43;52.3;12.7
2025-06-06 21:00:00;1.99;0.0;1.73;;;;-6.02;3.41;-8.05;-3.51;0.0;0.45;0.89;0.0;0.04;3.61;6.03;5.84;;;;;;;;;;;;;1025.71;78.68;9.17
2025-06-06 20:00:00;5.22;0.33;4.1;;;;16.59;9.65;10.87;29.56;0.0;0.51;0.0;0.47;0.63;5.82;2.49;3.06;;;;;;;;;;;;;1013.02;69.32;10.9
2025-06-06 19:00:00;3.43;0.29;5.47;;;;-9.93;25.85;13.25;8.29;0.0;1.13;0.55;1.01;1.32;7.14;3.85;4.41;;;;;;;;;;;;;1007.79;75.08;10.84
2025-06-06 18:00:00;14.33;1.24;0.93;;;;5.84;16.29;11.42;9.61;0.0;1.28;0.0;0.0;0.76;3.76;5.45;2.56;;;;;;;;;;;;;1022.95;82.6;11.4
2025-06-06 17:00:00;10.62;0.46;0.73;;;;1.7;-2.46;0.77;-5.89;0.11;0.27;0.17;0.83;0.35;1.29;4.1;2.68;;;;;;;;;;;;;1020.65;66.87;6.28
2025-06-06 16:00:00;11.98;0.0;4.79;;;;-10.29;14.04;5.62;8.08;0.04;0.0;1.03;0.35;0.0;4.37;2.07;5.75;;;;;;;;;;;;;1005.51;83.03;7.54
2025-06-06 15:00:00;-0.3;0.38;1.24;;;;1.03;1.83;-5.19;14.53;0.0;0.93;0.65;0.19;1.13;5.46;7.15;4.28;;;;;;;;;;;;;1018.48;68.78;5.22
2025-06-06 14:00:00;5.23;0.0;2.94;;;;-1.85;6.28;2.9;2.66;0.15;0.0;0.12;0.64;1.19;6.38;3.59;0.0;;;;;;;;;;;;;1020.99;88.34;10.69
2025-06-06 13:00:00;2.65;0.0;0.0;;;;-9.7;9.0;17.52;4.21;0.03;1.26;0.27;0.09;1.04;6.82;1.76;6.84;;;;;;;;;;;;;1010.18;77.96;11.11
2025-06-06 12:00:00;22.48;0.0;0.3;;;;1.4;6.4;-4.1;3.45;0.08;0.24;0.54;0.0;1.84;3.8;3.56;0.26;;;;;;;;;;;;;1008.18;90.73;1.0
2025-06-06 11:00:00;-0.04;0.0;3.77;;;;-2.31;3.36;-3.18;6.41;0.0;0.0;0.0;0.07;1.3;2.79;3.74;4.36;;;;;;;;;;;;;1027.29;98.61;9.07
2025-06-06 10:00:00;3.79;0.0;4.63;;;;-5.61;13.72;-6.2;28.01;0.0;1.17;0.0;0.0;1.58;4.63;2.41;1.83;;;;;;;;;;;;;1012.44;78.43;10.35
2025-06-06 09:00:00;0.76;0.0;4.68;;;;-5.32;3.46;1.89;9.41;0.09;0.0;0.15;0.0;0.81;1.8;0.0;8.08;;;;;;;;;;;;;1004.49;53.3;6.92
2025-06-06 08:00:00;-3.52;0.0;1.63;;;;6.5;10.29;17.98;10.69;0.03;0.22;1.3;1.05;1.9;1.85;6.05;3.99;;;;;;;;;;;;;1009.12;43.69;2.67
2025-06-06 07:00:00;1.01;1.58;1.9;;;;-2.03;6.79;20.08;12.92;0.0;0.53;0.4;0.36;0.89;5.04;2.05;5.19;;;;;;;;;;;;;1024.73;60.31;8.57
2025-06-06 06:00:00;5.57;0.5;2.96;;;;-7.13;0.58;-0.2;16.06;0.09;0.0;0.85;0.0;0.0;7.18;0.34;5.01;;;;;;;;;;;;;1007.77;94.99;11.48
2025-06-06 05:00:00;3.34;0.77;3.36;;;;5.14;2.22;22.59;-4.57;0.0;0.0;1.04;0.0;1.52;7.23;4.86;1.79;;;;;;;;;;;;;1023.19;50.05;7.03
2025-06-06 04:00:00;9.45;0.0;3.29;;;;4.87;-2.38;3.59;10.52;0.0;0.85;0.79;0.66;1.83;10.04;3.76;6.08;;;;;;;;;;;;;1013.57;61.99;8.23
2025-06-06 03:00:00;5.95;0.9;3.96;;;;4.65;10.39;10.57;2.04;0.0;0.81;0.54;0.71;1.22;7.77;5.46;3.87;;;;;;;;;;;;;1009.21;87.64;6.74
2025-06-06 02:00:00;7.9;0.3;2.12;;;;0.39;13.14;-1.26;-1.43;0.0;0.47;0.0;0.71;0.82;6.47;6.44;1.87;;;;;;;;;;;;;1028.76;45.61;8.64
2025-06-06 01:00:00;13.45;0.19;0.17;;;;-1.71;31.66;-7.68;2.09;0.12;2.23;0.0;0.0;2.16;8.16;0.91;1.28;;;;;;;;;;;;;1010.94;71.78;9.27
2025-06-06 00:00:00;8.96;0.3;3.02;;;;12.59;8.46;6.3;6.58;0.03;1.06;0.0;0.0;1.73;7.32;2.26;4.57;;;;;;;;;;;;;1017.35;66.74;12.32
2025-06-05 23:00:00;-4.65;0.69;0.9;;;;-9.86;-3.92;6.93;-0.41;0.0;1.52;0.94;0.0;0.68;7.63;2.55;3.03;;;;;;;;;;;;;1007.89;70.93;4.04
2025-06-05 22:00:00;20.11;0.0;2.99;;;;-4.02;16.62;1.69;3.64;0.08;0.46;0.2;0.12;0.0;4.48;1.28;1.49;;;;;;;;;;;;;1023.0;62.75;11.31
2025-06-05 21:00:00;-0.59;0.15;2.4;;;;-3.81;28.32;4.28;6.99;0.0;0.0;1.07;0.46;1.36;4.55;5.3;1.53;;;;;;;;;;;;;1008.87;45.95;11.6
2025-06-05 20:00:00;9.86;1.13;3.47;;;;-17.35;17.82;7.85;-0.55;0.03;0.2;0.0;0.0;1.18;1.43;4.39;2.09;;;;;;;;;;;;;1009.27;100.0;6.51
2025-06-05 19:00:00;3.67;0.4;0.0;;;;2.24;13.19;-0.1;16.85;0.01;1.5;0.0;0.0;2.95;6.63;0.36;3.17;;;;;;;;;;;;;1012.9;72.54;3.8
2025-06-05 18:00:00;12.81;0.0;3.36;;;;0.19;0.36;12.95;-0.76;0.0;0.0;0.45;0.18;1.85;5.37;0.89;3.15;;;;;;;;;;;;;1024.99;56.07;14.75
2025-06-05 17:00:00;7.99;0.0;4.28;;;;-5.62;20.25;12.26;2.16;0.0;0.0;0.79;0.0;2.06;4.43;3.64;2.44;;;;;;;;;;;;;1037.55;69.17;8.12
2025-06-05 16:00:00;-6.2;0.0;1.78;;;;12.25;10.26;-0.36;10.74;0.0;0.0;0.36;0.0;0.0;1.0;2.88;3.89;;;;;;;;;;;;;1018.5;66.07;6.02
2025-06-05 15:00:00;0.13;0.0;3.57;;;;-10.58;7.45;-1.05;-7.92;0.08;0.0;0.09;0.09;0.36;5.53;1.27;4.48;;;;;;;;;;;;;1009.9;56.89;6.09
2025-06-05 14:00:00;-13.23;0.13;1.3;;;;1.18;-0.75;5.63;8.43;0.0;0.0;0.03;0.45;2.45;6.19;4.56;0.62;;;;;;;;;;;;;1013.58;81.56;6.31
2025-06-05 13:00:00;1.17;0.77;4.56;;;;-14.3;10.56;5.55;3.45;0.0;1.55;0.18;0.37;0.0;0.23;7.06;0.27;;;;;;;;;;;;;1033.26;62.25;6.61
2025-06-05 12:00:00;7.78;1.31;0.6;;;;-4.91;17.14;10.41;18.42;0.0;1.57;0.48;0.23;0.01;1.5;2.71;6.37;;;;;;;;;;;;;1016.37;50.65;8.19
2025-06-05 11:00:00;13.8;0.19;2.95;;;;3.95;12.27;-10.31;2.15;0.0;1.23;0.0;0.0;0.0;3.23;0.12;4.74;;;;;;;;;;;;;1015.49;87.44;8.05
2025-06-05 10:00:00;5.19;0.38;5.24;;;;2.87;12.95;11.0;-13.11;0.0;0.0;0.09;1.03;0.0;4.7;2.15;3.07;;;;;;;;;;;;;1001.05;63.14;5.37
2025-06-05 09:00:00;-3.5;0.0;0.67;;;;-0.4;-4.19;-2.55;10.56;0.07;0.0;0.0;0.69;0.06;7.26;0.52;2.08;;;;;;;;;;;;;1006.31;67.33;6.27
2025-06-05 08:00:00;5.59;0.0;5.38;;;;-10.93;19.49;5.0;23.75;0.04;0.27;0.31;0.27;0.34;1.9;3.6;0.84;;;;;;;;;;;;;1009.55;84.86;5.25
2025-06-05 07:00:00;-6.38;0.04;2.57;;;;-18.73;-1.7;-1.56;-6.08;0.0;0.8;1.04;0.52;1.2;6.0;3.23;5.78;;;;;;;;;;;;;1001.62;80.36;12.67
2025-06-05 06:00:00;10.73;0.02;0.28;;;;4.43;11.13;6.71;-4.07;0.01;0.45;0.55;0.45;1.14;2.96;1.28;3.91;;;;;;;;;;;;;1016.63;69.65;11.06
2025-06-05 05:00:00;5.37;0.0;4.75;;;;0.7;3.3;6.82;6.66;0.0;1.6;0.49;0.0;1.41;7.54;0.94;3.12;;;;;;;;;;;;;1028.23;80.15;8.6
2025-06-05 04:00:00;4.91;1.2;2.6;;;;-1.06;6.7;13.96;-8.89;0.15;0.83;0.0;0.41;2.52;1.14;3.35;1.47;;;;;;;;;;;;;1007.58;82.67;13.02
2025-06-05 03:00:00;19.97;0.15;3.32;;;;-2.2;3.39;7.85;2.75;0.0;1.14;0.93;0.0;0.0;7.25;6.3;2.55;;;;;;;;;;;;;1016.17;70.48;5.85
2025-06-05 02:00:00;9.36;0.81;2.63;;;;6.3;6.73;1.17;13.67;0.0;0.38;0.0;0.06;0.36;4.13;2.7;1.96;;;;;;;;;;;;;1015.62;65.7;9.63
2025-06-05 01:00:00;-6.86;0.36;6.29;;;;-15.93;20.46;-2.54;13.81;0.0;0.0;0.34;0.13;1.94;1.63;2.56;1.85;;;;;;;;;;;;;1016.72;63.2;10.6
2025-06-05 00:00:00;21.36;0.0;2.63;;;;-0.39;-0.67;-1.97;5.78;0.03;1.33;0.63;0.33;0.89;6.23;4.61;3.63;;;;;;;;;;;;;1015.81;77.93;9.64
2025-06-04 23:00:00;5.58;0.0;7.03;;;;3.74;20.77;14.5;2.71;0.0;0.52;0.7;0.43;0.38;8.44;0.73;1.36;;;;;;;;;;;;;1017.26;66.62;3.35
